Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iJN1463,iJN1463_met_89209,Ethyl isobutyl ketone,met_89209,YT,aerobic,glycerol,0.307692308201562,0.102564102733854,0.381502121971455
iJN1463,iJN1463_met_89209,Ethyl isobutyl ketone,met_89209,YA,aerobic,glycerol,0.276696290377081,0.0922320967923605,0.343070720673771
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,D-glucose,1.20430107768071,0.200716846280119,0.689332138913127
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,D-glucose,1.08381575453917,0.180635959089862,0.620367320191262
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,fructose,1.29032258292645,0.215053763821076,0.738570148662127
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,fructose,1.15992839657414,0.193321399429023,0.663933577254932
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,glycerol,0.688172044214823,0.229390681404941,0.770563497508757
iJN1463,iJN1463_4abut,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,glycerol,0.618847617459164,0.206282539153054,0.692939198188986
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,D-glucose,1.10000000322757,0.183333333871262,0.629631052468712
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,D-glucose,0.98747657652738,0.16457942942123,0.565223558493484
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,fructose,1.17777778192891,0.196296296988151,0.674150420212993
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,fructose,1.05682365213868,0.176137275356447,0.604917260379537
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YT,aerobic,glycerol,0.633333335403732,0.211111111801244,0.709159219878515
iJN1463,iJN1463_4abut_path_1,gamma-aminobutyric acid zwitterion,4abut,YA,aerobic,glycerol,0.567934330331607,0.189311443443869,0.635930313668778
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YT,aerobic,D-glucose,1.47457627407818,0.245762712346364,0.958490604385129
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YA,aerobic,D-glucose,1.31768177704559,0.219613629507599,0.856507476127162
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YT,aerobic,fructose,1.59322034188792,0.265536723647987,1.03561053792858
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YA,aerobic,fructose,1.42454237896333,0.237423729827223,0.925968028773803
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YT,aerobic,glycerol,0.861538463515132,0.287179487838377,1.09550217293388
iJN1463,iJN1463_aspsa,L-aspartic acid 4-semialdehyde betaine,aspsa,YA,aerobic,glycerol,0.772810923795711,0.257603641265237,0.982679337183622
iJN1463,iJN1463_icit,isocitrate(3-),icit,YT,aerobic,D-glucose,1.1785714307961,0.19642857179935,1.2370814873881
iJN1463,iJN1463_icit,isocitrate(3-),icit,YA,aerobic,D-glucose,1.0580106173666,0.176335102894433,1.11053544486496
iJN1463,iJN1463_icit,isocitrate(3-),icit,YT,aerobic,fructose,1.26190476425693,0.210317460709489,1.32455189555599
iJN1463,iJN1463_icit,isocitrate(3-),icit,YA,aerobic,fructose,1.13231105593429,0.188718509322381,1.18852452100845
iJN1463,iJN1463_icit,isocitrate(3-),icit,YT,aerobic,glycerol,0.673684211965035,0.224561403988345,1.383301098568
iJN1463,iJN1463_icit,isocitrate(3-),icit,YA,aerobic,glycerol,0.605819246517768,0.201939748839256,1.24395141574902
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YT,aerobic,D-glucose,0.636363638906106,0.106060606484351,0.360911351202958
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YA,aerobic,D-glucose,0.573400477815922,0.0955667463026538,0.32520202063195
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YT,aerobic,fructose,0.666666668091673,0.111111111348612,0.378097605319717
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YA,aerobic,fructose,0.614095065196081,0.10234917753268,0.348281809639485
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YT,aerobic,glycerol,0.363636364272715,0.121212121424238,0.403441384523275
iJN1463,iJN1463_met_63910,4-methylpentan-1-ol,met_63910,YA,aerobic,glycerol,0.327004707158401,0.1090015690528,0.362799886819549
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YT,aerobic,D-glucose,0.648648649918468,0.108108108319744,0.367878751055716
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YA,aerobic,D-glucose,0.581616905895479,0.0969361509825798,0.329861938293733
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YT,aerobic,fructose,0.666666667820041,0.11111111130334,0.378097605165662
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YA,aerobic,fructose,0.61781783057893,0.102969638429821,0.350393162649605
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YT,aerobic,glycerol,0.372093023871657,0.124031007957219,0.412823742263714
iJN1463,iJN1463_met_63910_path_1,4-methylpentan-1-ol,met_63910,YA,aerobic,glycerol,0.334609467379812,0.111536489126604,0.371237093034692
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YT,aerobic,D-glucose,1.05319149146364,0.17553191524394,0.655375552463664
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YA,aerobic,D-glucose,0.945456297020535,0.157576049503422,0.588334550755791
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YT,aerobic,fructose,1.12765957657002,0.18794326276167,0.701715237898911
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YA,aerobic,fructose,1.01183799586405,0.168639665977342,0.629642273905538
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YT,aerobic,glycerol,0.603773585962243,0.201257861987414,0.734979046834828
iJN1463,iJN1463_1pyr5c,1-pyrroline-5-carboxylate,1pyr5c,YA,aerobic,glycerol,0.542903734437284,0.180967911479094,0.660881626054997
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YT,aerobic,D-glucose,0.768000001504707,0.128000000250784,0.627490727593715
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YA,aerobic,D-glucose,0.687984844638992,0.114664140773165,0.562114726419469
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YT,aerobic,fructose,0.831858408589496,0.138643068098249,0.679665933643327
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YA,aerobic,fructose,0.743787611510346,0.123964601918391,0.607708110165881
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YT,aerobic,glycerol,0.448000001106256,0.149333333702085,0.716047875555992
iJN1463,iJN1463_36dahx,"(3S)-3,6-diammoniohexanoate",36dahx,YA,aerobic,glycerol,0.401861634367946,0.133953878122648,0.64230394831713
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.21739130893878,0.202898551489796,0.406088078049421
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.09694004364362,0.182823340607271,0.365908866596886
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YT,aerobic,fructose,1.30434782852169,0.217391304753615,0.435094368510023
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YA,aerobic,fructose,1.1742323567571,0.19570539279285,0.391691445008429
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YT,aerobic,glycerol,0.695652175130414,0.231884058376804,0.453941766966619
iJN1463,iJN1463_ppoh,propan-1-ol,ppoh,YA,aerobic,glycerol,0.625565180378819,0.208521726792939,0.408207109078207
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.21739130665391,0.202898551108986,0.406088077287254
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.09693904454101,0.182823174090169,0.365908533323881
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YT,aerobic,fructose,1.30434782839304,0.217391304732174,0.435094368467112
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YA,aerobic,fructose,1.17422264361509,0.195703773935848,0.391688204972836
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YT,aerobic,glycerol,0.695652175066299,0.231884058355433,0.453941766924781
iJN1463,iJN1463_ppoh_path_1,propan-1-ol,ppoh,YA,aerobic,glycerol,0.625573663587064,0.208524554529021,0.408212644721849
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.26315789720964,0.210526316201607,0.421354546384895
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.13262239877631,0.188770399796051,0.377811513600946
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YT,aerobic,fructose,1.33333333564008,0.22222222260668,0.44476313219395
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YA,aerobic,fructose,1.22797228107159,0.204662046845265,0.409617597773899
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YT,aerobic,glycerol,0.736842106499304,0.245614035499768,0.480819897870648
iJN1463,iJN1463_ppoh_path_2,propan-1-ol,ppoh,YA,aerobic,glycerol,0.66095670868172,0.220318902893906,0.431301542572152
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YT,aerobic,D-glucose,1.19047619259522,0.198412698765871,0.397109939478711
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YA,aerobic,D-glucose,1.0703654311829,0.178394238530484,0.35704431070607
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YT,aerobic,fructose,1.27027027236653,0.211711712061088,0.423727038069877
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YA,aerobic,fructose,1.15566922866102,0.19261153811017,0.385499298772644
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YT,aerobic,glycerol,0.700000001110553,0.233333333703518,0.456778902935493
iJN1463,iJN1463_ppoh_path_3,propan-1-ol,ppoh,YA,aerobic,glycerol,0.627876554278927,0.209292184759642,0.40971537598205
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YT,aerobic,D-glucose,1.15116279503106,0.19186046583851,0.543801906806844
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YA,aerobic,D-glucose,1.03340572906269,0.172234288177116,0.48817422557011
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YT,aerobic,fructose,1.23255814170781,0.205426356951302,0.582252545516749
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YA,aerobic,fructose,1.10597823965382,0.184329706608971,0.522457013210194
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YT,aerobic,glycerol,0.659793815589007,0.219931271863002,0.609719627038148
iJN1463,iJN1463_met_36592,pyrrolidin-2-one,met_36592,YA,aerobic,glycerol,0.5933281279436,0.197776042647866,0.54829826581212
iJN1463,iJN1463_pac,phenylacetate,pac,YT,aerobic,D-glucose,0.560000000994843,0.0933333334991406,0.420071711977667
iJN1463,iJN1463_pac,phenylacetate,pac,YA,aerobic,D-glucose,0.502040170885722,0.0836733618142871,0.376594417305131
iJN1463,iJN1463_pac,phenylacetate,pac,YT,aerobic,fructose,0.589178357741945,0.0981963929569908,0.441959215994944
iJN1463,iJN1463_pac,phenylacetate,pac,YA,aerobic,fructose,0.528041249612916,0.088006874935486,0.396098555938693
iJN1463,iJN1463_pac,phenylacetate,pac,YT,aerobic,glycerol,0.329331046843502,0.1097770156145,0.48326577270668
iJN1463,iJN1463_pac,phenylacetate,pac,YA,aerobic,glycerol,0.295457164639983,0.0984857215466611,0.433558683094088
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YT,aerobic,D-glucose,0.595890412127487,0.0993150686879145,0.814550876795178
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YA,aerobic,D-glucose,0.532520548987944,0.0887534248313241,0.727927604240053
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YT,aerobic,fructose,0.643835617607348,0.107305936267891,0.880089452961076
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YA,aerobic,fructose,0.575628148368362,0.0959380247280603,0.786853427104849
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YT,aerobic,glycerol,0.347560976212023,0.115853658737341,0.929395959171928
iJN1463,iJN1463_octp,D-octopine dizwitterion,octp,YA,aerobic,glycerol,0.311671276654346,0.103890425551448,0.833425053265472
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YT,aerobic,D-glucose,0.455284554134667,0.0758807590224445,0.50601941463722
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YA,aerobic,D-glucose,0.410237740303227,0.0683729567172045,0.455952786724525
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YT,aerobic,fructose,0.480000001240211,0.0800000002067018,0.53348903987108
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YA,aerobic,fructose,0.439352565363867,0.0732254275606445,0.488312036781782
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YT,aerobic,glycerol,0.260162602056684,0.0867208673522281,0.565649079129059
iJN1463,iJN1463_met_76283,sebacate(2-),met_76283,YA,aerobic,glycerol,0.233954584828666,0.0779848616095555,0.50866725048177
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YT,aerobic,D-glucose,0.692307694913695,0.115384615818949,0.850063079345118
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YA,aerobic,D-glucose,0.621488752268908,0.103581458711484,0.763106703007141
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YT,aerobic,fructose,0.698630138152846,0.116438356358807,0.857826210693135
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YA,aerobic,fructose,0.626862047713816,0.104477007952302,0.769704405308716
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YT,aerobic,glycerol,0.378698225479573,0.126232741826524,0.909626740667726
iJN1463,iJN1463_acgam,N-acetyl-D-glucosamine,acgam,YA,aerobic,glycerol,0.340549280632968,0.113516426877656,0.81799361955451
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YT,aerobic,D-glucose,1.16666666871862,0.194444444786437,0.570557601824902
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YA,aerobic,D-glucose,1.05123421008062,0.175205701680103,0.51410543040426
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YT,aerobic,fructose,1.20000000207607,0.200000000346012,0.586859247574448
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YA,aerobic,fructose,1.11207211355079,0.185345352258465,0.543858168898211
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YT,aerobic,glycerol,0.66666666774115,0.222222222580383,0.637792489890572
iJN1463,iJN1463_met_15687,(S)-acetoin,met_15687,YA,aerobic,glycerol,0.59928635065801,0.199762116886003,0.573330499691359
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YT,aerobic,D-glucose,0.713375798868586,0.118895966478097,0.519414556965474
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YA,aerobic,D-glucose,0.64279288851115,0.107132148085191,0.468022582117453
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YT,aerobic,fructose,0.764331211542749,0.127388535257124,0.556515595634181
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YA,aerobic,fructose,0.688412300290323,0.11473538338172,0.5012384363641
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YT,aerobic,glycerol,0.40764331280401,0.135881104268003,0.580622713434793
iJN1463,iJN1463_6ax,6-aminohexanoic acid zwitterion,6ax,YA,aerobic,glycerol,0.366573226334748,0.122191075444916,0.522124942717653
iJN1463,iJN1463_met_27452,styrene,met_27452,YT,aerobic,D-glucose,0.518518519438785,0.0864197532397975,0.299758450866285
iJN1463,iJN1463_met_27452,styrene,met_27452,YA,aerobic,D-glucose,0.464852010121476,0.077475335020246,0.26873354222123
iJN1463,iJN1463_met_27452,styrene,met_27452,YT,aerobic,fructose,0.546468402390974,0.0910780670651624,0.315916434239203
iJN1463,iJN1463_met_27452,styrene,met_27452,YA,aerobic,fructose,0.489763165601675,0.0816271942669459,0.283134820278021
iJN1463,iJN1463_met_27452,styrene,met_27452,YT,aerobic,glycerol,0.305732484569684,0.101910828189894,0.345753593708527
iJN1463,iJN1463_met_27452,styrene,met_27452,YA,aerobic,glycerol,0.274806932168033,0.0916023107226779,0.310779812968996
iJN1463,iJN1463_pime,pimelate(2-),pime,YT,aerobic,D-glucose,0.654135340780877,0.109022556796812,0.574240191336765
iJN1463,iJN1463_pime,pimelate(2-),pime,YA,aerobic,D-glucose,0.584571429902502,0.0974285716504171,0.513172716454204
iJN1463,iJN1463_pime,pimelate(2-),pime,YT,aerobic,fructose,0.701986757369892,0.116997792894982,0.616247104745554
iJN1463,iJN1463_pime,pimelate(2-),pime,YA,aerobic,fructose,0.629894890662125,0.10498248177702,0.552960434921732
iJN1463,iJN1463_pime,pimelate(2-),pime,YT,aerobic,glycerol,0.376470588858384,0.125490196286127,0.646509602078318
iJN1463,iJN1463_pime,pimelate(2-),pime,YA,aerobic,glycerol,0.338503903380025,0.112834634460008,0.581309749958981
iJN1463,iJN1463_hxa,hexanoate,hxa,YT,aerobic,D-glucose,0.712230217826686,0.118705036304447,0.455236608103033
iJN1463,iJN1463_hxa,hexanoate,hxa,YA,aerobic,D-glucose,0.639374670177607,0.106562445029601,0.408669484772516
iJN1463,iJN1463_hxa,hexanoate,hxa,YT,aerobic,fructose,0.750000002485179,0.125000000414196,0.479377943623984
iJN1463,iJN1463_hxa,hexanoate,hxa,YA,aerobic,fructose,0.682514806488059,0.113752467748009,0.436243391124032
iJN1463,iJN1463_hxa,hexanoate,hxa,YT,aerobic,glycerol,0.407643313491149,0.135881104497049,0.509700500502992
iJN1463,iJN1463_hxa,hexanoate,hxa,YA,aerobic,glycerol,0.366578523011994,0.122192841003998,0.458354768664488
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YT,aerobic,D-glucose,0.546546547572259,0.0910910912620432,0.410050221269252
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YA,aerobic,D-glucose,0.489979146804042,0.081663191134007,0.367610148589867
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YT,aerobic,fructose,0.57534246675985,0.0958904111266416,0.431654553209455
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YA,aerobic,fructose,0.515633386324539,0.0859388977207566,0.386857414241076
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YT,aerobic,glycerol,0.322033898786201,0.107344632928733,0.472638873998962
iJN1463,iJN1463_met_4APAADH,2-(4-aminophenyl)acetaldehyde,met_4APAADH,YA,aerobic,glycerol,0.288755732344896,0.0962519107816322,0.42379757134464
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YT,aerobic,D-glucose,1.09090909309276,0.181818182182126,0.448833129590799
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YA,aerobic,D-glucose,0.987476576384205,0.164579429397367,0.40627785118154
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YT,aerobic,fructose,1.09090909429924,0.181818182383207,0.448833130087183
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YA,aerobic,fructose,1.01097463085423,0.168495771809039,0.415945664378679
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YT,aerobic,glycerol,0.627450982006056,0.209150327335352,0.505003166421591
iJN1463,iJN1463_btoh,butan-1-ol,btoh,YA,aerobic,glycerol,0.56424341927863,0.188081139759543,0.454130635762561
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YT,aerobic,D-glucose,0.903225808258031,0.150537634709671,0.371614526649801
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YA,aerobic,D-glucose,0.81385873893681,0.135643123156135,0.334846200434749
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YT,aerobic,fructose,0.967741937233946,0.161290322872324,0.398158421334233
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YA,aerobic,fructose,0.871618801081929,0.145269800180321,0.35861044405697
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YT,aerobic,glycerol,0.516129033079825,0.172043011026608,0.415405830036473
iJN1463,iJN1463_btoh_path_1,butan-1-ol,btoh,YA,aerobic,glycerol,0.464135712429967,0.154711904143322,0.373559068593843
iJN1463,iJN1463_ibt,isobutyrate,ibt,YT,aerobic,D-glucose,1.15463917738454,0.192439862897424,0.558215564586145
iJN1463,iJN1463_ibt,isobutyrate,ibt,YA,aerobic,D-glucose,1.0403967433881,0.17339945723135,0.502984540001067
iJN1463,iJN1463_ibt,isobutyrate,ibt,YT,aerobic,fructose,1.20000000207607,0.200000000346012,0.580145461701389
iJN1463,iJN1463_ibt,isobutyrate,ibt,YA,aerobic,fructose,1.1120720938632,0.1853453489772,0.537636314352773
iJN1463,iJN1463_ibt,isobutyrate,ibt,YT,aerobic,glycerol,0.659793815496396,0.219931271832132,0.623996058705963
iJN1463,iJN1463_ibt,isobutyrate,ibt,YA,aerobic,glycerol,0.593328127318237,0.197776042439412,0.56113653124715
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YT,aerobic,D-glucose,0.0,0.0,0.0
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YA,aerobic,D-glucose,0.0,0.0,0.0
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YT,aerobic,fructose,0.0,0.0,0.0
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YA,aerobic,fructose,0.0,0.0,0.0
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YT,aerobic,glycerol,0.0,0.0,0.0
iJN1463,iJN1463_met_39785,1-pyrroline-2-carboxylic acid zwitterion,met_39785,YA,aerobic,glycerol,0.0,0.0,0.0
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YT,aerobic,D-glucose,0.536873157359586,0.089478859559931,0.486195058263261
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YA,aerobic,D-glucose,0.481306948014817,0.0802178246691361,0.435874016841266
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YT,aerobic,fructose,0.565384616317877,0.0942307693863129,0.51201518031513
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YA,aerobic,fructose,0.506716505543849,0.0844527509239748,0.458885041203203
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YT,aerobic,glycerol,0.316309720444322,0.10543657348144,0.56036285817299
iJN1463,iJN1463_T4hcinnm,trans-4-coumarate,T4hcinnm,YA,aerobic,glycerol,0.283967163185441,0.0946557210618136,0.503065953731507
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YT,aerobic,D-glucose,1.46774193820642,0.244623656367737,0.603522793034022
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YA,aerobic,D-glucose,1.31580613979507,0.219301023299179,0.541048106556696
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YT,aerobic,fructose,1.58064516404465,0.263440860674108,0.649947623194359
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YA,aerobic,fructose,1.41662679444308,0.236104465740514,0.582504687924834
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YT,aerobic,glycerol,0.875000001467923,0.291666667155974,0.703833575464039
iJN1463,iJN1463_acetol,hydroxyacetone,acetol,YA,aerobic,glycerol,0.784886084239097,0.261628694746365,0.631347632085945
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YT,aerobic,D-glucose,1.46774193823819,0.244623656373033,0.603522793047087
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YA,aerobic,D-glucose,1.31580809193008,0.219301348655013,0.541048909257727
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YT,aerobic,fructose,1.58064516389443,0.263440860649072,0.649947623132592
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YA,aerobic,fructose,1.41662679062435,0.236104465104058,0.582504686354604
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YT,aerobic,glycerol,0.875000001387888,0.291666667129296,0.70383357539966
iJN1463,iJN1463_acetol_path_1,hydroxyacetone,acetol,YA,aerobic,glycerol,0.78488608497319,0.261628694991063,0.631347632676436
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YT,aerobic,D-glucose,1.95918367730792,0.326530612884654,0.968630555593395
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YA,aerobic,D-glucose,1.75672045060278,0.292786741767131,0.868531687864921
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YT,aerobic,fructose,2.00000000346012,0.33333333391002,0.988810358608297
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YA,aerobic,fructose,1.85345349534796,0.308908915891327,0.916357006114057
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YT,aerobic,glycerol,1.12280701935351,0.374269006451171,1.08594063330001
iJN1463,iJN1463_lac__L,(S)-lactate,lac__L,YA,aerobic,glycerol,1.00969874396375,0.336566247987919,0.976546169165878
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YT,aerobic,D-glucose,0.521489972325616,0.0869149953876027,0.394236098805696
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YA,aerobic,D-glucose,0.467515916198069,0.0779193193663448,0.353432780518384
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YT,aerobic,fructose,0.549532711240782,0.091588785206797,0.415435854460516
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YA,aerobic,fructose,0.492479377834386,0.082079896305731,0.372304663489208
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YT,aerobic,glycerol,0.308108108568315,0.102702702856105,0.455650140352779
iJN1463,iJN1463_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,YA,aerobic,glycerol,0.276292373588588,0.0920974578628627,0.408598979718604
iJN1463,iJN1463_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,YT,aerobic,D-glucose,0.662721895748794,0.110453649291465,0.526630372503142
