Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g),Max yield (mol/mol),Production flux at max yield (mmol/gDCW/h),Carbon uptake rate at max yield (mmol/gDCW/h)
eciML1515,eciML1515_actn__R,(R)-acetoin,actn__R,YT,aerobic,D-glucose,1.0,0.166666666666666,0.489049372132622,1.17460317460317,14.5443189974226,12.3823256329408
eciML1515,eciML1515_actn__R,(R)-acetoin,actn__R,YA,aerobic,D-glucose,0.998842914889256,0.166473819148209,0.488483500385708,1.1342501472474,33.2875547411133,29.3476309629718
eciML1515,eciML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YT,aerobic,D-glucose,0.18691833456713,0.0311530557611884,0.120518476797884,0.717592592592592,5.74721494833781,8.00902212155462
eciML1515,eciML1515_met_18351,4-hydroxyhexan-3-one,met_18351,YA,aerobic,D-glucose,0.170196386146809,0.0283660643578015,0.109736742853073,0.584823923618096,3.07442294384324,5.25700611702559
eciML1515,eciML1515_fum,fumarate(2-),fum,YT,aerobic,D-glucose,1.0,0.166666666666666,0.633097737359446,1.5,44.1565019241925,29.4376679494616
eciML1515,eciML1515_fum,fumarate(2-),fum,YA,aerobic,D-glucose,0.92543429523682,0.154239049206136,0.585890358389265,1.46201508348773,22.6832933352474,15.5150884497955
eciML1515,eciML1515_fum_path_1,fumarate(2-),fum,YT,aerobic,D-glucose,1.0,0.166666666666666,0.633097737359446,1.5,101.191983576274,67.461322384183
eciML1515,eciML1515_fum_path_1,fumarate(2-),fum,YA,aerobic,D-glucose,0.922986634897796,0.153831105816299,0.584340750166804,1.48901433520826,85.8779694153652,57.6743738355973
eciML1515,eciML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-glucose,1.0,0.166666666666666,0.333572348568362,1.29729729729729,17.316235407616,13.3479314600373
eciML1515,eciML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-glucose,0.92113963360876,0.153523272268126,0.307266710942274,1.24529951539811,27.4470485459502,22.0405197356683
eciML1515,eciML1515_met_87755,pentan-3-one,met_87755,YT,aerobic,D-glucose,0.142857142857142,0.0238095238095238,0.0682998206093206,0.857142857142857,11.5730185757675,13.501855005062
eciML1515,eciML1515_met_87755,pentan-3-one,met_87755,YA,aerobic,D-glucose,0.135777098794196,0.0226295164656994,0.0649148604334834,0.728430033546243,4.53390751721455,6.22421826176216
eciML1515,eciML1515_3mb,isovalerate,3mb,YT,aerobic,D-glucose,0.666666666666666,0.111111111111111,0.374208379987375,0.84090909090909,6.10559843176636,7.26071164858702
eciML1515,eciML1515_3mb,isovalerate,3mb,YA,aerobic,D-glucose,0.665432668515941,0.110905444752656,0.37351572131404,0.779524200484295,9.78310755904341,12.5501011424218
eciML1515,eciML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YT,aerobic,D-glucose,0.0833333333333333,0.0138888888888888,0.280006506032442,0.333561646870161,2.11216033424064,6.33214386024061
eciML1515,eciML1515_uacgam,UDP-N-acetyl-alpha-D-glucosamine(2-),uacgam,YA,aerobic,D-glucose,0.0668925798498419,0.0111487633083069,0.224764290759004,0.24537839574708,0.929964886907644,3.78992161912326
eciML1515,eciML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YT,aerobic,D-glucose,0.499999999999999,0.0833333333333333,0.211190497917692,1.42397660818713,12.3854227988627,8.69777124683996
eciML1515,eciML1515_12ppd__S,"(S)-propane-1,2-diol",12ppd__S,YA,aerobic,D-glucose,0.48547288647093,0.080912147745155,0.20505452123867,1.17230750514108,6.54382612478225,5.5820048034195
eciML1515,eciML1515_met_57484,trimethylenediaminium,met_57484,YT,aerobic,D-glucose,0.333333333333334,0.0555555555555557,0.140879442846939,1.37179487311802,16.0591584042956,11.7066762086623
eciML1515,eciML1515_met_57484,trimethylenediaminium,met_57484,YA,aerobic,D-glucose,0.332238016019722,0.0553730026699538,0.140416519768292,1.15177069911092,7.25453252218553,6.29859096761659
eciML1515,eciML1515_mev__R,(R)-mevalonate,mev__R,YT,aerobic,D-glucose,0.333333333333333,0.0555555555555555,0.272262627971584,0.808988764726188,16.8682205923761,20.8509948813509
eciML1515,eciML1515_mev__R,(R)-mevalonate,mev__R,YA,aerobic,D-glucose,0.311436701843438,0.0519061169739063,0.254377724672091,0.768086239716785,12.3782055401345,16.1156454836357
eciML1515,eciML1515_met_49243,"(E,R)-alpha-bisabolene",met_49243,YT,aerobic,D-glucose,0.0555555555555556,0.00925925925925927,0.0630167423159692,0.263498920086393,0.13540108627073,0.513858220847115
eciML1515,eciML1515_met_49243,"(E,R)-alpha-bisabolene",met_49243,YA,aerobic,D-glucose,0.0523665554388544,0.00872775923980907,0.0593994551411736,0.221733449309407,1.43078072134433,6.45270583126055
eciML1515,eciML1515_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YT,aerobic,D-glucose,0.333333333333333,0.0555555555555555,0.527546960998442,0.855855855855856,18.6041833692133,21.7375195156072
eciML1515,eciML1515_2dda7p,7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate,2dda7p,YA,aerobic,D-glucose,0.314143962494978,0.0523573270824964,0.497177078190703,0.775255317288895,8.54922072185154,11.0276195869879
eciML1515,eciML1515_subeac,suberate(2-),subeac,YT,aerobic,D-glucose,0.2,0.0333333333333333,0.191143891612086,0.631578947368421,13.5441265109686,21.4448669757003
eciML1515,eciML1515_subeac,suberate(2-),subeac,YA,aerobic,D-glucose,0.199883511337946,0.0333139185563243,0.191032561131118,0.620269074340657,14.3158375067792,23.0800439663977
eciML1515,eciML1515_agm,agmatinium(2+),agm,YT,aerobic,D-glucose,0.142857142857142,0.0238095238095236,0.104835672624966,0.862903229645523,1.67197279646939,1.93761332560574
eciML1515,eciML1515_agm,agmatinium(2+),agm,YA,aerobic,D-glucose,0.076071116845278,0.012678519474213,0.0558247669126503,0.396213819614902,0.714502740284179,1.80332614591443
eciML1515,eciML1515_met_79112,7-hydroxyheptanoic acid,met_79112,YT,aerobic,D-glucose,0.199999999999999,0.0333333333333333,0.162286415519715,0.580645161676473,8.09391092645582,13.9395132529591
eciML1515,eciML1515_met_79112,7-hydroxyheptanoic acid,met_79112,YA,aerobic,D-glucose,0.175561750402846,0.0292602917338078,0.142456435876225,0.502819504500963,3.56367499064204,7.08738415821579
eciML1515,eciML1515_3php,3-phosphonatooxypyruvate(3-),3php,YT,aerobic,D-glucose,1.0,0.166666666666666,1.00478286359568,2.0,126.726380473807,63.3631902369035
eciML1515,eciML1515_3php,3-phosphonatooxypyruvate(3-),3php,YA,aerobic,D-glucose,0.951048633712035,0.158508105618672,0.955597369599939,1.97451310144243,60.8691009872361,30.8273978748328
eciML1515,eciML1515_met_11009,(R)-3-phenyllactate,met_11009,YT,aerobic,D-glucose,0.199999999999999,0.0333333333333332,0.183358944487406,0.559127439724454,7.90549627211758,14.1389881992082
eciML1515,eciML1515_met_11009,(R)-3-phenyllactate,met_11009,YA,aerobic,D-glucose,0.18604765269807,0.031007942116345,0.170567506115389,0.488264016868459,3.8296079507142,7.8433139006963
eciML1515,eciML1515_phe__L,L-phenylalanine zwitterion,phe__L,YT,aerobic,D-glucose,0.199999999999999,0.0333333333333333,0.18338467775795,0.562130177701706,8.30077108572346,14.7666348739032
eciML1515,eciML1515_phe__L,L-phenylalanine zwitterion,phe__L,YA,aerobic,D-glucose,0.186047505325955,0.0310079175543259,0.170591309059354,0.488414316329276,3.82960797151586,7.84090032474404
eciML1515,eciML1515_oxptn,5-oxopentanoate,oxptn,YT,aerobic,D-glucose,0.333333333333333,0.0555555555555555,0.212977191381892,0.856,10.1309320764981,11.8352010239463
eciML1515,eciML1515_oxptn,5-oxopentanoate,oxptn,YA,aerobic,D-glucose,0.278923627799689,0.0464872712999482,0.178213112576479,0.737248649270654,4.90755349435416,6.65657848164131
eciML1515,eciML1515_3hpp,3-hydroxypropionate,3hpp,YT,aerobic,D-glucose,0.5,0.0833333333333333,0.247202589224398,1.83050847518279,21.0518455485411,11.500545249559
eciML1515,eciML1515_3hpp,3-hydroxypropionate,3hpp,YA,aerobic,D-glucose,0.428963085646992,0.071493847607832,0.212081570907247,1.57127228547136,9.86058546471787,6.27554215516491
eciML1515,eciML1515_3hpp_path_1,3-hydroxypropionate,3hpp,YT,aerobic,D-glucose,0.5,0.0833333333333333,0.247202589224398,1.87719298245614,27.3284995684526,14.5581726673065
eciML1515,eciML1515_3hpp_path_1,3-hydroxypropionate,3hpp,YA,aerobic,D-glucose,0.498521266908488,0.0830868778180813,0.246471495926411,1.66535977625261,13.0759419796976,7.85172199194163
eciML1515,eciML1515_3hpp_path_2,3-hydroxypropionate,3hpp,YT,aerobic,D-glucose,0.5,0.0833333333333333,0.247202589224398,1.79245283018867,18.2455795605715,10.1791128074767
eciML1515,eciML1515_3hpp_path_2,3-hydroxypropionate,3hpp,YA,aerobic,D-glucose,0.476757841707997,0.0794596402846661,0.235711545806505,1.47469345289874,9.37225553719947,6.35539238258421
eciML1515,eciML1515_met_16997,"propane-1,2-diol",met_16997,YT,aerobic,D-glucose,0.499999999999999,0.0833333333333333,0.211190497917692,1.43518518518518,7.43125367931765,5.17790578946004
eciML1515,eciML1515_met_16997,"propane-1,2-diol",met_16997,YA,aerobic,D-glucose,0.485472886447486,0.0809121477412477,0.205054521228767,1.17230750436805,6.54382612271859,5.58200480533998
eciML1515,eciML1515_met_61677,(+)-alpha-santalene,met_61677,YT,aerobic,D-glucose,0.0555555555555556,0.00925925925925927,0.0630167423159692,0.263498920086393,0.13540108627073,0.513858220847115
eciML1515,eciML1515_met_61677,(+)-alpha-santalene,met_61677,YA,aerobic,D-glucose,0.0523665554388544,0.00872775923980907,0.0593994551411736,0.221733449309407,1.43078072134433,6.45270583126055
eciML1515,eciML1515_itacon,itaconate(2-),itacon,YT,aerobic,D-glucose,0.5,0.0833333333333333,0.355477878379545,1.19427404113255,7.42436068934302,6.21663071760511
eciML1515,eciML1515_itacon,itaconate(2-),itacon,YA,aerobic,D-glucose,0.338015410061974,0.0563359016769957,0.240314001656845,1.03102349695584,5.85674000611561,5.68051069971534
eciML1515,eciML1515_pacald,phenylacetaldehyde,pacald,YT,aerobic,D-glucose,0.2,0.0333333333333333,0.13338284601091,0.584699453551912,8.37011967620264,14.3152514088325
eciML1515,eciML1515_pacald,phenylacetaldehyde,pacald,YA,aerobic,D-glucose,0.186155249317608,0.031025874886268,0.124149584769265,0.51639560863813,4.21265707479752,8.1578096411536
eciML1515,eciML1515_met_48946,2-methylbutyrate,met_48946,YT,aerobic,D-glucose,0.25,0.0416666666666666,0.140328142495265,0.923076923076923,18.2046278254879,19.7216801442786
eciML1515,eciML1515_met_48946,2-methylbutyrate,met_48946,YA,aerobic,D-glucose,0.236305383308797,0.0393842305514662,0.132641182005421,0.843176553233076,8.32209877611724,9.86993618857993
eciML1515,eciML1515_cit,citrate(3-),cit,YT,aerobic,D-glucose,0.5,0.0833333333333333,0.524822448204299,1.0,69.1164632203233,69.1164632203233
eciML1515,eciML1515_cit,citrate(3-),cit,YA,aerobic,D-glucose,0.467870334607536,0.077978389101256,0.491097708901783,0.99266898326577,53.2550566692794,53.648353647634
eciML1515,eciML1515_mal__L,(S)-malate(2-),mal__L,YT,aerobic,D-glucose,1.0,0.166666666666666,0.733096027728875,1.5,99.3521293294332,66.2347528862888
eciML1515,eciML1515_mal__L,(S)-malate(2-),mal__L,YA,aerobic,D-glucose,0.922989393752176,0.153831565625362,0.676639858195604,1.48880558075453,84.2572176550546,56.5938351818593
eciML1515,eciML1515_mal__L_path_1,(S)-malate(2-),mal__L,YT,aerobic,D-glucose,1.0,0.166666666666666,0.733096027728875,1.5,38.6369391836684,25.7579594557789
eciML1515,eciML1515_mal__L_path_1,(S)-malate(2-),mal__L,YA,aerobic,D-glucose,0.925436983926641,0.154239497321106,0.678434176830012,1.46201812364022,22.6832932323322,15.5150561169885
eciML1515,eciML1515_met_39150,4-oxopentanoate,met_39150,YT,aerobic,D-glucose,0.333333333333334,0.0555555555555556,0.212977191381893,1.07031250140734,16.6748483795091,15.5794203632897
eciML1515,eciML1515_met_39150,4-oxopentanoate,met_39150,YA,aerobic,D-glucose,0.306120256674122,0.0510200427790203,0.195589897474676,0.989156041491854,11.2583745138652,11.381798261966
eciML1515,eciML1515_met_88764,ethyl butyrate,met_88764,YT,aerobic,D-glucose,0.25,0.0416666666666666,0.161191352732977,0.75,31.9121951016382,42.5495934688509
eciML1515,eciML1515_met_88764,ethyl butyrate,met_88764,YA,aerobic,D-glucose,0.249902933550482,0.0416504889250803,0.161128767643766,0.740884018837973,25.7586035275432,34.7673898648048
eciML1515,eciML1515_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,YT,aerobic,D-glucose,0.125,0.0208333333333333,0.200704786876787,0.59116022254971,1.69768199728367,2.87177981962566
eciML1515,eciML1515_argsuc,(N(omega)-L-arginino)succinate(1-),argsuc,YA,aerobic,D-glucose,0.0702733748295563,0.0117122291382593,0.112833621746229,0.32343364613207,0.704803270797936,2.179127865102
eciML1515,eciML1515_met_16619,"(2-trans,6-trans)-farnesol",met_16619,YT,aerobic,D-glucose,0.0555555555555558,0.00925925925925931,0.0685722028920489,0.263498920086393,0.13540108627073,0.513858220847115
eciML1515,eciML1515_met_16619,"(2-trans,6-trans)-farnesol",met_16619,YA,aerobic,D-glucose,0.0523665546753979,0.00872775911256633,0.064636020215261,0.221733439086431,1.43078065246886,6.45270581813846
eciML1515,eciML1515_met_143075,L-homocarnosine zwitterion,met_143075,YT,aerobic,D-glucose,0.0909090909090907,0.0151515151515151,0.12123795742382,0.495155042615679,1.22243684227823,2.46879610842829
eciML1515,eciML1515_met_143075,L-homocarnosine zwitterion,met_143075,YA,aerobic,D-glucose,0.0543547695289977,0.00905912825483295,0.0724884735733202,0.260534023338754,0.529404360767682,2.03199702665833
eciML1515,eciML1515_ichor,isochorismate(2-),ichor,YT,aerobic,D-glucose,0.199999999999999,0.0333333333333333,0.248858843796827,0.57837837837838,9.67855144795622,16.7339440922607
eciML1515,eciML1515_ichor,isochorismate(2-),ichor,YA,aerobic,D-glucose,0.189542683440181,0.0315904472400302,0.235846865255358,0.512541044713357,4.26229008645875,8.31599757799393
eciML1515,eciML1515_5aptn,5-aminopentanoic acid zwitterion,5aptn,YT,aerobic,D-glucose,0.249999999999997,0.0416666666666662,0.162562470900198,0.798507463700343,9.420911806408,11.7981512192144
eciML1515,eciML1515_5aptn,5-aminopentanoic acid zwitterion,5aptn,YA,aerobic,D-glucose,0.247115292185715,0.0411858820309525,0.160686689979739,0.686022929589338,4.364910805323,6.36263106822959
eciML1515,eciML1515_3mob,3-methyl-2-oxobutanoate,3mob,YT,aerobic,D-glucose,0.999999999999999,0.166666666666666,0.638931574145678,1.08823529411764,22.8463794875297,20.9939703398921
eciML1515,eciML1515_3mob,3-methyl-2-oxobutanoate,3mob,YA,aerobic,D-glucose,0.996554872006708,0.166092478667784,0.636730373093791,1.05937995487083,35.8491638032504,33.8397603602207
eciML1515,eciML1515_glu5p,L-gamma-glutamyl phosphate(2-),glu5p,YT,aerobic,D-glucose,0.333333333333332,0.0555555555555554,0.416478738671568,1.15643564883783,4.83677490508713,4.18248513001813
eciML1515,eciML1515_glu5p,L-gamma-glutamyl phosphate(2-),glu5p,YA,aerobic,D-glucose,0.206621012367075,0.0344368353945125,0.258159775841046,0.90307330973152,3.26536792133875,3.61583925264
eciML1515,eciML1515_acorn,N(2)-acetyl-L-ornithine zwitterion,acorn,YT,aerobic,D-glucose,0.25,0.0416666666666667,0.24173185465831,0.736559140633101,2.18817430448214,2.97080598660594
eciML1515,eciML1515_acorn,N(2)-acetyl-L-ornithine zwitterion,acorn,YA,aerobic,D-glucose,0.101054614239757,0.0168424357066262,0.0977124772878268,0.4731413426056,1.12954230573287,2.38732531702356
eciML1515,eciML1515_citr__L,L-citrulline zwitterion,citr__L,YT,aerobic,D-glucose,0.200000000000001,0.0333333333333335,0.194482378260427,0.930434791694692,1.97391838813025,2.1215010506378
eciML1515,eciML1515_citr__L,L-citrulline zwitterion,citr__L,YA,aerobic,D-glucose,0.0914525441656794,0.0152420906942799,0.0889295414365401,0.45588144512175,0.83609449156578,1.83401737559748
eciML1515,eciML1515_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,YT,aerobic,D-glucose,0.142857142857142,0.0238095238095237,0.104817291717435,0.862903260363532,1.67197279646939,1.93761325662973
eciML1515,eciML1515_Ncbmpts,N-carbamoylputrescinium(1+),Ncbmpts,YA,aerobic,D-glucose,0.0760711166595721,0.012678519443262,0.0558149789832424,0.396213816832273,0.714502739588106,1.80332615682246
eciML1515,eciML1515_4abutn,4-ammoniobutanal,4abutn,YT,aerobic,D-glucose,0.250000000000001,0.0416666666666669,0.122294509621335,1.06201550669244,2.07168105307973,1.95070697181419
