Template model,Taget model,Target chemical,Target ID,Air_condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,fructose,GAPD,NADH,NADPH,1.95833333333333,1.85915492957746,5.33459595959611
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,fructose,GLUDy,NADPH,NADH,1.95833333333333,1.85915492957746,5.33459595959611
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,fructose,GAPD,NADH,NADPH,1.93698378709085,1.15510660087515,67.6887471358335
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,fructose,GLUDy,NADPH,NADH,1.93698378709085,1.15510660087515,67.6887471358337
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,fructose,PDH,NADH,NADPH,1.38999615659144,1.15510660087515,20.3348812601654
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,glycerol,GAPD,NADH,NADPH,1.0,0.985074626865672,1.5151515151514
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,glycerol,GLUDy,NADPH,NADH,1.0,0.985074626865672,1.5151515151514
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,sucrose,GAPD,NADH,NADPH,4.0,3.85915492957746,3.64963503649633
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,sucrose,GLUDy,NADPH,NADH,4.0,3.85915492957746,3.64963503649633
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,sucrose,GAPD,NADH,NADPH,4.0,2.91304347826086,37.313432835821
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,sucrose,GLUDy,NADPH,NADH,4.0,2.91304347826086,37.313432835821
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,sucrose,PDH,NADH,NADPH,3.23076923076923,2.91304347826086,10.9070034443169
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,sucrose,GAPD,NADH,NADPH,4.0,3.39716972348943,17.7450738578747
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,sucrose,GLUDy,NADPH,NADH,4.0,3.39716972348943,17.7450738578747
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,sucrose,PDH,NADH,NADPH,3.54922308241366,3.39716972348943,4.47588349421763
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,D-xylose,GAPD,NADH,NADPH,1.54861111111111,1.49295774647887,3.7277253668764
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,aerobic,D-xylose,GLUDy,NADPH,NADH,1.54861111111111,1.49295774647887,3.7277253668764
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,D-xylose,GAPD,NADH,NADPH,0.533333333333332,0.307692307692306,73.3333333333336
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.533333333333333,0.307692307692306,73.3333333333339
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,anaerobic,D-xylose,PDH,NADH,NADPH,0.533333333333332,0.307692307692306,73.3333333333335
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,D-xylose,GAPD,NADH,NADPH,0.854532476802283,0.513589194531378,66.3844344665383
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.854532476802285,0.513589194531378,66.3844344665388
iCW773,iCW773_ala_B,beta-alanine zwitterion,ala_B,microaerobic,D-xylose,PDH,NADH,NADPH,0.842631203275855,0.513589194531378,64.067159560222
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,D-glucose,GAPD,NADH,NADPH,0.202265372168798,0.199486700886596,1.39291053982659
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-glucose,PDH,NADH,NADPH,0.1855670103098,0.167832167832657,10.5670103092669
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-glucose,GAPD,NADH,NADPH,0.188235294118172,0.167832167832657,12.156862745084
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-glucose,DXPRIi,NADPH,NADH,0.1855670103098,0.167832167832657,10.5670103092669
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-glucose,PDH,NADH,NADPH,0.198099329137455,0.192687762709737,2.80846398941758
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-glucose,GAPD,NADH,NADPH,0.199169291559685,0.192687762709737,3.36374700645145
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-glucose,DXPRIi,NADPH,NADH,0.197525114978502,0.192687762709737,2.51046158860226
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,fructose,GAPD,NADH,NADPH,0.202265372168798,0.199486700886596,1.39291053982644
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,fructose,DXPRIi,NADPH,NADH,0.1855670103098,0.167832167832657,10.5670103092668
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,fructose,GAPD,NADH,NADPH,0.188235294117636,0.167832167832657,12.1568627447642
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,fructose,PDH,NADH,NADPH,0.1855670103098,0.167832167832657,10.5670103092669
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,fructose,PDH,NADH,NADPH,0.198099329136934,0.192687762709737,2.80846398914764
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,fructose,GAPD,NADH,NADPH,0.199169291559164,0.192687762709737,3.36374700618136
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,fructose,DXPRIi,NADPH,NADH,0.197525114978502,0.192687762709737,2.51046158860237
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,D-xylose,GAPD,NADH,NADPH,0.160463861920614,0.15807279514743,1.51263648558501
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,aerobic,D-xylose,PDH,NADH,NADPH,0.160387914957543,0.15807279514743,1.46459092341209
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-xylose,PDH,NADH,NADPH,0.0720720720724728,0.0559440559444793,28.82882882857
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-xylose,GAPD,NADH,NADPH,0.0720720720724728,0.0559440559444793,28.8288288285701
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,anaerobic,D-xylose,DXPRIi,NADPH,NADH,0.0720720720724732,0.0559440559444793,28.8288288285708
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-xylose,PDH,NADH,NADPH,0.115477361730684,0.0896362737911208,28.8288288285851
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-xylose,GAPD,NADH,NADPH,0.115477361730685,0.0896362737911208,28.8288288285853
iCW773,iCW773_ggdp,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-)",ggdp,microaerobic,D-xylose,DXPRIi,NADPH,NADH,0.115477361730685,0.0896362737911208,28.8288288285853
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-glucose,ASAD,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631093
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-glucose,HSDy,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631087
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-glucose,GAPD,NADH,NADPH,1.39436619718309,1.36082474226804,2.46478873239432
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-glucose,GLUDy,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631091
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-glucose,GAPD,NADH,NADPH,0.986301369863013,0.571428571428571,72.6027397260273
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-glucose,ASAD,NADPH,NADH,0.774193548387097,0.571428571428571,35.4838709677419
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.774193548387096,0.571428571428571,35.4838709677419
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-glucose,HSDy,NADPH,NADH,0.774193548387094,0.571428571428571,35.4838709677415
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-glucose,PDH,NADH,NADPH,0.808988764044943,0.571428571428571,41.5730337078651
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-glucose,GAPD,NADH,NADPH,1.11830101786395,0.724380544509024,54.3803221029247
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-glucose,ASAD,NADPH,NADH,0.96069627685294,0.724380544509024,32.6231473408893
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.96069627685294,0.724380544509024,32.6231473408893
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-glucose,HSDy,NADPH,NADH,0.960696276852938,0.724380544509024,32.6231473408892
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-glucose,PDH,NADH,NADPH,0.917258138247961,0.724380544509024,26.6265563316124
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,fructose,ASAD,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631051
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,fructose,HSDy,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631087
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,fructose,GAPD,NADH,NADPH,1.39436619718309,1.36082474226804,2.46478873239437
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,fructose,GLUDy,NADPH,NADH,1.39130434782608,1.36082474226804,2.23978919631093
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,fructose,GAPD,NADH,NADPH,0.986301369863013,0.57142857142857,72.6027397260276
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,fructose,GLUDy,NADPH,NADH,0.774193548387096,0.57142857142857,35.483870967742
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,fructose,ASAD,NADPH,NADH,0.774193548387096,0.57142857142857,35.4838709677421
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,fructose,HSDy,NADPH,NADH,0.774193548387097,0.57142857142857,35.4838709677421
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,fructose,PDH,NADH,NADPH,0.808988764044943,0.57142857142857,41.5730337078653
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,fructose,GAPD,NADH,NADPH,1.11830101786395,0.724380544509024,54.3803221029246
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,fructose,GLUDy,NADPH,NADH,0.960696276852939,0.724380544509024,32.6231473408892
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,fructose,ASAD,NADPH,NADH,0.960696276852939,0.724380544509024,32.6231473408891
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,fructose,HSDy,NADPH,NADH,0.960696276852939,0.724380544509024,32.6231473408891
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,fructose,PDH,NADH,NADPH,0.917258138247961,0.724380544509024,26.6265563316124
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,glycerol,ASAD,NADPH,NADH,0.739495798319327,0.709677419354838,4.20168067226898
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,glycerol,HSDy,NADPH,NADH,0.739495798319326,0.709677419354838,4.20168067226882
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,glycerol,GAPD,NADH,NADPH,0.74,0.709677419354838,4.27272727272738
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,glycerol,GLUDy,NADPH,NADH,0.739495798319327,0.709677419354838,4.201680672269
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,glycerol,ASAD,NADPH,NADH,0.728971962616822,0.709677419354838,2.71877655055228
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,glycerol,GLUDy,NADPH,NADH,0.728971962616821,0.709677419354838,2.71877655055217
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,glycerol,HSDy,NADPH,NADH,0.728971962616822,0.709677419354838,2.7187765505523
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,sucrose,ASAD,NADPH,NADH,2.92753623188405,2.82474226804123,3.63905638421675
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,sucrose,HSDy,NADPH,NADH,2.92753623188405,2.82474226804123,3.63905638421675
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,sucrose,GAPD,NADH,NADPH,2.92957746478873,2.82474226804123,3.71131900894432
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,sucrose,GLUDy,NADPH,NADH,2.92753623188405,2.82474226804123,3.63905638421675
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,sucrose,GAPD,NADH,NADPH,2.65753424657534,1.83561643835616,44.7761194029851
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,sucrose,ASAD,NADPH,NADH,2.51612903225806,1.83561643835616,37.0727010110737
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,sucrose,GLUDy,NADPH,NADH,2.51612903225806,1.83561643835616,37.0727010110736
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,sucrose,HSDy,NADPH,NADH,2.51612903225806,1.83561643835616,37.0727010110736
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,sucrose,PDH,NADH,NADPH,2.13559322033898,1.83561643835616,16.3420187199595
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,sucrose,GAPD,NADH,NADPH,2.88164824353261,2.14068229151388,34.6135414375157
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,sucrose,ASAD,NADPH,NADH,2.86963093588613,2.14068229151388,34.0521639881801
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,sucrose,GLUDy,NADPH,NADH,2.86963093588613,2.14068229151388,34.0521639881802
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,sucrose,HSDy,NADPH,NADH,2.86963093588613,2.14068229151388,34.0521639881801
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,sucrose,PDH,NADH,NADPH,2.34609661379886,2.14068229151388,9.59574071777378
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-xylose,ASAD,NADPH,NADH,1.10144927536231,1.08571428571428,1.44927536231878
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-xylose,HSDy,NADPH,NADH,1.10144927536231,1.08571428571428,1.44927536231882
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-xylose,GAPD,NADH,NADPH,1.1056338028169,1.08571428571428,1.8346923647146
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,aerobic,D-xylose,GLUDy,NADPH,NADH,1.10144927536231,1.08571428571428,1.44927536231873
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-xylose,GAPD,NADH,NADPH,0.533333333333333,0.19047619047619,180.0
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.258064516129032,0.19047619047619,35.4838709677421
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-xylose,ASAD,NADPH,NADH,0.258064516129032,0.19047619047619,35.4838709677422
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-xylose,HSDy,NADPH,NADH,0.258064516129032,0.19047619047619,35.4838709677423
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,anaerobic,D-xylose,PDH,NADH,NADPH,0.449438202247191,0.19047619047619,135.955056179775
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-xylose,GAPD,NADH,NADPH,0.657944912146899,0.317936168043233,106.942455209257
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-xylose,ASAD,NADPH,NADH,0.413483456517234,0.317936168043233,30.0523495209917
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.413483456517222,0.317936168043233,30.0523495209879
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-xylose,HSDy,NADPH,NADH,0.413483456517233,0.317936168043233,30.0523495209914
iCW773,iCW773_hom__L,L-homoserine zwitterion,hom__L,microaerobic,D-xylose,PDH,NADH,NADPH,0.539662680749704,0.317936168043233,69.7393171941103
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-glucose,GAPD,NADH,NADPH,0.336448598130842,0.302521008403351,11.214953271032
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.336448598130845,0.302521008403351,11.2149532710331
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-glucose,PDH,NADH,NADPH,0.336448598130845,0.302521008403351,11.214953271033
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-glucose,GAPD,NADH,NADPH,0.390482098901316,0.354704622748464,10.0865548003369
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.390482098901316,0.354704622748464,10.0865548003368
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-glucose,PDH,NADH,NADPH,0.390482098901317,0.354704622748464,10.086554800337
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,fructose,GAPD,NADH,NADPH,0.35820895522388,0.307692307692301,16.4179104477634
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,fructose,SHK3Dr,NADPH,NADH,0.358208955223873,0.307692307692301,16.4179104477612
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,fructose,PDH,NADH,NADPH,0.358208955223874,0.307692307692301,16.4179104477614
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,fructose,GAPD,NADH,NADPH,0.444501262424495,0.390051062427935,13.9597620008074
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,fructose,SHK3Dr,NADPH,NADH,0.444501262424495,0.390051062427935,13.9597620008073
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,fructose,PDH,NADH,NADPH,0.444501262424495,0.390051062427935,13.9597620008074
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,aerobic,glycerol,GAPD,NADH,NADPH,0.400485436893202,0.394520547945205,1.51193365695745
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,aerobic,glycerol,SHK3Dr,NADPH,NADH,0.400485436893202,0.394520547945205,1.51193365695756
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,glycerol,GAPD,NADH,NADPH,0.300000000000113,0.298642533936635,0.454545454589028
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,glycerol,SHK3Dr,NADPH,NADH,0.300000000000113,0.298642533936635,0.454545454588806
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,glycerol,PDH,NADH,NADPH,0.300000000000361,0.298642533936635,0.454545454671784
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,aerobic,sucrose,GAPD,NADH,NADPH,1.57352941176471,1.55774647887324,1.0131900861614
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,aerobic,sucrose,SHK3Dr,NADPH,NADH,1.57352941176471,1.55774647887324,1.01319008616145
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,sucrose,GAPD,NADH,NADPH,1.1641791044776,1.0,16.4179104477604
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,sucrose,SHK3Dr,NADPH,NADH,1.1641791044776,1.0,16.4179104477603
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,sucrose,PDH,NADH,NADPH,1.1641791044776,1.0,16.4179104477604
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,sucrose,GAPD,NADH,NADPH,1.2856370949989,1.16008046200765,10.8230969405306
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,sucrose,SHK3Dr,NADPH,NADH,1.2856370949989,1.16008046200765,10.8230969405306
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,sucrose,PDH,NADH,NADPH,1.26233448411486,1.16008046200765,8.8143905061758
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-xylose,GAPD,NADH,NADPH,0.119402985074636,0.102564102564102,16.4179104477701
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-xylose,SHK3Dr,NADPH,NADH,0.119402985074636,0.102564102564102,16.4179104477698
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,anaerobic,D-xylose,PDH,NADH,NADPH,0.119402985074636,0.102564102564102,16.4179104477704
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-xylose,GAPD,NADH,NADPH,0.191313241075137,0.170906495360454,11.9402985074639
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-xylose,SHK3Dr,NADPH,NADH,0.191313241075131,0.170906495360454,11.9402985074608
iCW773,iCW773_4hbz,4-hydroxybenzoate,4hbz,microaerobic,D-xylose,PDH,NADH,NADPH,0.191313241075138,0.170906495360454,11.9402985074646
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,D-glucose,GAPD,NADH,NADPH,0.228571428571435,0.164062499999988,39.3197278911709
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,D-glucose,AGPR,NADPH,NADH,0.177966101694922,0.164062499999988,8.47457627119894
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.204444444444433,0.164062499999988,24.6137566137587
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,D-glucose,PDH,NADH,NADPH,0.225352112676057,0.164062499999988,37.3574782025592
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,D-glucose,GAPD,NADH,NADPH,0.286693178342001,0.207558217344738,38.1266335824351
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,D-glucose,AGPR,NADPH,NADH,0.223981202976189,0.207558217344738,7.91247190380968
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.25583630739949,0.207558217344738,23.2600234634725
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,D-glucose,PDH,NADH,NADPH,0.266067497059437,0.207558217344738,28.1893342808581
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,fructose,GAPD,NADH,NADPH,0.228571428571428,0.164062499999988,39.3197278911663
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,fructose,AGPR,NADPH,NADH,0.177966101694914,0.164062499999988,8.47457627119394
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,fructose,GLUDy,NADPH,NADH,0.204444444444432,0.164062499999988,24.6137566137586
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,fructose,PDH,NADH,NADPH,0.225352112676057,0.164062499999988,37.3574782025593
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,fructose,GAPD,NADH,NADPH,0.286693178342001,0.207558217344753,38.1266335824253
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,fructose,AGPR,NADPH,NADH,0.223981202976195,0.207558217344753,7.91247190380468
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,fructose,GLUDy,NADPH,NADH,0.25583630739949,0.207558217344753,23.2600234634638
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,fructose,PDH,NADH,NADPH,0.266067497059444,0.207558217344753,28.1893342808524
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,SULRi,NADPH,NADH,0.521739130434767,0.483516483516483,7.90513833991775
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,GLUDy,NADPH,NADH,0.586666666666666,0.483516483516483,21.3333333333334
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,GAPD,NADH,NADPH,0.717948717948717,0.483516483516483,48.4848484848483
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,TRDR,NADPH,NADH,0.494023904382468,0.483516483516483,2.17312567910148
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,AGPR,NADPH,NADH,0.513618677042805,0.483516483516483,6.22568093385298
iCW773,iCW773_nop,D-nopalinate(1-),nop,anaerobic,sucrose,PDH,NADH,NADPH,0.591549295774669,0.483516483516483,22.343149807943
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,SULRi,NADPH,NADH,0.608633584706562,0.568228345530272,7.11073980981766
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,GLUDy,NADPH,NADH,0.689450392576727,0.568228345530272,21.3333333333326
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,GAPD,NADH,NADPH,0.802358241330394,0.568228345530272,41.2034875841384
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,AGPR,NADPH,NADH,0.603604429298699,0.568228345530272,6.22568093385289
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,TRDR,NADPH,NADH,0.579335761877546,0.568228345530272,1.95474520668403
iCW773,iCW773_nop,D-nopalinate(1-),nop,microaerobic,sucrose,PDH,NADH,NADPH,0.672980064541424,0.568228345530272,18.4347929551802
