Template model,Taget model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,glycerol,GAPD,NADH,NADPH,0.0797938438677368,0.0407014433725741,96.0467178947868
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,glycerol,PPND,NADH,NADPH,0.0431018072790985,0.0407014433725741,5.89749086918594
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,glycerol,GLUDy,NADPH,NADH,0.0432696872787875,0.0407014433725741,6.30995781329941
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.0834028676441358,0.0407014433725741,104.91378372182
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,glycerol,GAPD,NADH,NADPH,0.0927807086512453,0.0532056651589478,74.381258789022
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,glycerol,GLUDy,NADPH,NADH,0.0565592089535911,0.0532056651589478,6.3029825576371
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.0969850879838254,0.0532056651589478,82.2833859779591
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,D-xylose,GAPD,NADH,NADPH,0.42584953356222,0.420977023004023,1.15742909753782
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,D-xylose,GAPD,NADH,NADPH,0.200617099409175,0.143435162528146,39.8660522797595
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,D-xylose,PPND,NADH,NADPH,0.153116919752574,0.143435162528146,6.74991895556174
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.153725836772047,0.143435162528146,7.1744431857023
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,D-xylose,SHK3Dr,NADPH,NADH,0.153136388563651,0.143435162528146,6.76349220408345
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,D-xylose,PDH,NADH,NADPH,0.153561648379797,0.143435162528146,7.05997446732373
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,GAPD,NADH,NADPH,0.222453339994971,0.164747876292572,35.0265296287769
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,PPND,NADH,NADPH,0.175854397455178,0.164747876292572,6.74152615046912
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.199434012196507,0.164747876292572,21.054071642378
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.176575990906732,0.164747876292572,7.17952478680454
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,SHK3Dr,NADPH,NADH,0.175886316342667,0.164747876292572,6.76090053526028
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,D-xylose,PDH,NADH,NADPH,0.176374168837016,0.164747876292572,7.05702119267208
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,aerobic,L-arabinose,GAPD,NADH,NADPH,0.425874691099237,0.420973267490901,1.1643075669744
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,L-arabinose,GAPD,NADH,NADPH,0.200627357899952,0.143438303372582,39.8701415052441
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.182095210886996,0.143438303372582,26.9501985212429
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,L-arabinose,GLUDy,NADPH,NADH,0.153726586288906,0.143438303372582,7.17261894098106
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,L-arabinose,SHK3Dr,NADPH,NADH,0.153137229687816,0.143438303372582,6.76174082318894
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,anaerobic,L-arabinose,PDH,NADH,NADPH,0.153560499538263,0.143438303372582,7.05682926225663
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.222453707135894,0.164747994628208,35.026655491566
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,PPND,NADH,NADPH,0.175854397456752,0.164747994628208,6.74144948083188
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.199444860125485,0.164747994628208,21.0605692503744
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.176576423616463,0.164747994628208,7.17971045107355
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,SHK3Dr,NADPH,NADH,0.175886316341049,0.164747994628208,6.76082384977005
iML1515,iML1515_T4hcinnm,trans-4-coumarate,T4hcinnm,microaerobic,L-arabinose,PDH,NADH,NADPH,0.176374164163546,0.164747994628208,7.05694145872637
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,D-glucose,GAPD,NADH,NADPH,0.949317656122324,0.932918161108134,1.75787070054576
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.945038454109272,0.932918161108134,1.29918073271742
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,fructose,GAPD,NADH,NADPH,0.949319977364693,0.932917132670462,1.75823169280617
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,fructose,FLDR2,NADPH,NADH,0.945037597272122,0.932917132670462,1.29920055889261
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,D-galactose,GAPD,NADH,NADPH,0.849113544670843,0.804386888263299,5.56034130592442
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.84544877307875,0.804386888263299,5.10474317950471
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.353483422852527,0.209337858659956,68.8578573963149
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,glycerol,FLDR2,NADPH,NADH,0.384981614894482,0.209337858659956,83.9044391486962
iML1515,iML1515_acetol,hydroxyacetone,acetol,microaerobic,glycerol,FLDR2,NADPH,NADH,0.423914141240782,0.267433657909928,58.5118883515988
iML1515,iML1515_acetol,hydroxyacetone,acetol,microaerobic,D-xylose,GAPD,NADH,NADPH,0.756884476824255,0.745238749680106,1.56268405918884
iML1515,iML1515_acetol,hydroxyacetone,acetol,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.753458468306376,0.745238749680106,1.10296447008413
iML1515,iML1515_acetol,hydroxyacetone,acetol,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.687913241101077,0.0,inf
iML1515,iML1515_acetol,hydroxyacetone,acetol,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.756884476824236,0.745287405550942,1.55605356898806
iML1515,iML1515_acetol,hydroxyacetone,acetol,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.753458360472819,0.745287405550942,1.09634952382393
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,D-glucose,GAPD,NADH,NADPH,0.949354565558771,0.93295475087225,1.75783602272121
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.944988925599172,0.93295475087225,1.28989907770675
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,fructose,GAPD,NADH,NADPH,0.949319977362408,0.932917001900804,1.75824595630516
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,fructose,FLDR2,NADPH,NADH,0.945037476317533,0.932917001900804,1.29920179308922
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,D-galactose,GAPD,NADH,NADPH,0.849151484784984,0.804331365402385,5.57234509438489
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.845456850208919,0.804331365402385,5.11300274681683
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,glycerol,FLDR2,NADPH,NADH,0.384996503168333,0.209314251891929,83.9322930419045
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,glycerol,GLYCDx,NADH,NADPH,0.353488889262088,0.209314251891929,68.8795130130929
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,glycerol,GAPD,NADH,NADPH,0.35954784713638,0.267418551320359,34.4513480314435
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.411060728340296,0.267418551320359,53.714365106951
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,D-xylose,GAPD,NADH,NADPH,0.690893157810269,0.648846600520444,6.48019998195237
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,D-xylose,GAPD,NADH,NADPH,0.756812998358173,0.745288136222768,1.54636328894419
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.753458345068278,0.745288136222768,1.09624834321366
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,anaerobic,L-arabinose,FLDR2,NADPH,NADH,0.687913758964055,0.648898695038008,6.01250460578621
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.756812998352251,0.74528801179822,1.54638024113982
iML1515,iML1515_acetol_path_1,hydroxyacetone,acetol,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.753419420544516,0.74528801179822,1.09104247184619
iML1515,iML1515_lac__L,(S)-lactate,lac__L,aerobic,glycerol,GLYCDx,NADH,NADPH,1.0389190503879,1.01861194530718,1.99360562913861
iML1515,iML1515_lac__L,(S)-lactate,lac__L,aerobic,glycerol,GAPD,NADH,NADPH,1.03892761276294,1.01861194530718,1.99444622158191
iML1515,iML1515_lac__L,(S)-lactate,lac__L,anaerobic,glycerol,GLYCDx,NADH,NADPH,1.0387801767559,0.488446897133579,112.670032884213
iML1515,iML1515_lac__L,(S)-lactate,lac__L,anaerobic,glycerol,FLDR2,NADPH,NADH,1.02019011724614,0.488446897133579,108.864079848406
iML1515,iML1515_lac__L,(S)-lactate,lac__L,microaerobic,glycerol,GLYCDx,NADH,NADPH,1.07046848113762,0.638476347264294,67.6598492214009
iML1515,iML1515_lac__L,(S)-lactate,lac__L,microaerobic,glycerol,FLDR2,NADPH,NADH,1.03746375398978,0.638476347264294,62.4905540252263
iML1515,iML1515_lac__L,(S)-lactate,lac__L,microaerobic,glycerol,GAPD,NADH,NADPH,1.07046693268696,0.638476347264294,67.659606698609
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,D-glucose,GAPD,NADH,NADPH,0.497726414005582,0.491351368914626,1.29745137477446
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.218074182479136,0.178101818182026,22.4435464528818
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.188411622836602,0.178101818182026,5.78871387154464
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-glucose,GLUDy,NADPH,NADH,0.189138921330533,0.178101818182026,6.19707494351728
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-glucose,GAPD,NADH,NADPH,0.237385354486929,0.178101818182026,33.2863172931303
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-glucose,PDH,NADH,NADPH,0.188933278693006,0.178101818182026,6.08161141842442
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.236224966982942,0.200192550046175,17.9988800424669
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-glucose,SHK3Dr,NADPH,NADH,0.211781724937023,0.200192550046175,5.78901407079099
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-glucose,GLUDy,NADPH,NADH,0.21261056840054,0.200192550046175,6.20303720168437
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-glucose,GAPD,NADH,NADPH,0.259919758730603,0.200192550046175,29.834880803832
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-glucose,PDH,NADH,NADPH,0.212368793106459,0.200192550046175,6.08226582731257
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,fructose,GAPD,NADH,NADPH,0.485858864484338,0.477557812099158,1.73822983832925
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,fructose,GLUDy,NADPH,NADH,0.482940627038073,0.477557812099158,1.12715461930228
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,fructose,FLDR2,NADPH,NADH,0.218085599369984,0.178090419731312,22.4577940234026
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,fructose,SHK3Dr,NADPH,NADH,0.188411562053403,0.178090419731312,5.79545061304391
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,fructose,GLUDy,NADPH,NADH,0.189136537561633,0.178090419731312,6.20253343609713
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,fructose,GAPD,NADH,NADPH,0.237373710602646,0.178090419731312,33.2883099274933
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,fructose,FLDR2,NADPH,NADH,0.236240423820542,0.200193497932775,18.006042284086
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,fructose,SHK3Dr,NADPH,NADH,0.211767785698069,0.200193497932775,5.78155029249778
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,fructose,GLUDy,NADPH,NADH,0.212611629356792,0.200193497932775,6.20306431140287
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,fructose,GAPD,NADH,NADPH,0.259939676069102,0.200193497932775,29.8442150985289
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,fructose,PDH,NADH,NADPH,0.212367670087478,0.200193497932775,6.08120257671454
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,D-galactose,GAPD,NADH,NADPH,0.496544169581889,0.491303987462353,1.06658652346822
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-galactose,FLDR2,NADPH,NADH,0.195096889446676,0.153566546774867,27.0438735154297
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-galactose,GLUDy,NADPH,NADH,0.163081222603197,0.153566546774867,6.19579981978659
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-galactose,GAPD,NADH,NADPH,0.212328877982703,0.153566546774867,38.2650599638627
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.213247870728735,0.175647272727757,21.4068783517391
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-galactose,SHK3Dr,NADPH,NADH,0.185815553740634,0.175647272727757,5.78903438406197
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-galactose,GLUDy,NADPH,NADH,0.186544099738232,0.175647272727757,6.20381224328201
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-galactose,GAPD,NADH,NADPH,0.234880318478007,0.175647272727757,33.7227244296914
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-galactose,PDH,NADH,NADPH,0.186329826913415,0.175647272727757,6.08182183518197
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,glycerol,GAPD,NADH,NADPH,0.285257987509918,0.280680125651891,1.63098895847899
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,glycerol,GLYCDx,NADH,NADPH,0.286550912969776,0.280680125651891,2.09162914696938
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,glycerol,GLUDy,NADPH,NADH,0.0377220859829007,0.0357409514191579,5.54303812595462
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,glycerol,SHK3Dr,NADPH,NADH,0.0491215956513913,0.0467168930848881,5.14739403181985
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,glycerol,GLUDy,NADPH,NADH,0.0493077591117032,0.0467168930848881,5.54588684249042
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,glycerol,GAPD,NADH,NADPH,0.0798987999220772,0.0467168930848881,71.0276404231227
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,D-xylose,GAPD,NADH,NADPH,0.412867685819743,0.408506959672134,1.06747903416617
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-xylose,FLDR2,NADPH,NADH,0.158749624147153,0.123870956861556,28.157259917334
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-xylose,GLUDy,NADPH,NADH,0.131564761934371,0.123870956861556,6.21114526580579
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-xylose,GAPD,NADH,NADPH,0.17277030944884,0.123870956861556,39.4760433165433
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,D-xylose,PDH,NADH,NADPH,0.131405859446813,0.123870956861556,6.08286460052025
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-xylose,FLDR2,NADPH,NADH,0.173875006263652,0.142282229264167,22.2043027881072
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-xylose,SHK3Dr,NADPH,NADH,0.150518536436744,0.142282229264167,5.78871108161012
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-xylose,GLUDy,NADPH,NADH,0.15110872994618,0.142282229264167,6.20351587662087
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,D-xylose,GAPD,NADH,NADPH,0.191557445889495,0.142282229264167,34.6320245895509
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,aerobic,L-arabinose,GAPD,NADH,NADPH,0.412836739930731,0.408507634261688,1.05973678481363
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,L-arabinose,SHK3Dr,NADPH,NADH,0.131048928074531,0.123878144533223,5.78857841980691
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,L-arabinose,GLUDy,NADPH,NADH,0.131565000865663,0.123878144533223,6.20517554682769
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,L-arabinose,GAPD,NADH,NADPH,0.17276955305187,0.123878144533223,39.4673400242394
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,anaerobic,L-arabinose,PDH,NADH,NADPH,0.131411603002429,0.123878144533223,6.0813459045516
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,L-arabinose,FLDR2,NADPH,NADH,0.173875006262936,0.14228221754307,22.2043128546981
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,L-arabinose,SHK3Dr,NADPH,NADH,0.150518611324028,0.14228221754307,5.78877242931958
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,L-arabinose,GLUDy,NADPH,NADH,0.151108617747288,0.14228221754307,6.20344576900155
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,L-arabinose,GAPD,NADH,NADPH,0.191557485871797,0.14228221754307,34.6320637811328
iML1515,iML1515_met_4APEAM,2-(4-aminophenyl)ethylamine,met_4APEAM,microaerobic,L-arabinose,PDH,NADH,NADPH,0.150920422686291,0.14228221754307,6.0711769133098
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-glucose,FLDR2,NADPH,NADH,0.472494462800411,0.303822115143252,55.5168104131032
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-glucose,IPMD,NADH,NADPH,0.327248103857641,0.303822115143252,7.71042907898413
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-glucose,GAPD,NADH,NADPH,0.446409028614421,0.303822115143252,46.9310515476926
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-glucose,KARA1,NADPH,NADH,0.327298662243038,0.303822115143252,7.72706986412661
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-glucose,IPMD,NADH,NADPH,0.362141500959028,0.336218179094744,7.71026775948921
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-glucose,KARA1,NADPH,NADH,0.362199942394538,0.336218179094744,7.72764975699675
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-glucose,GAPD,NADH,NADPH,0.478770497964074,0.336218179094744,42.3987540629559
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-glucose,FLDR2,NADPH,NADH,0.497610579587385,0.336218179094744,48.0022826032738
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,fructose,GAPD,NADH,NADPH,0.591580141380162,0.573412498488947,3.16833744278164
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,fructose,KARA1,NADPH,NADH,0.327282901613498,0.303806341889261,7.72747519957803
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,fructose,GAPD,NADH,NADPH,0.446409271186833,0.303806341889261,46.9387598727454
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,fructose,FLDR2,NADPH,NADH,0.47249446279907,0.303806341889261,55.5248846554023
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,fructose,GAPD,NADH,NADPH,0.478770088372056,0.336217886641173,42.398756102771
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,fructose,IPMD,NADH,NADPH,0.362142260016207,0.336217886641173,7.71058721295856
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,fructose,KARA1,NADPH,NADH,0.362199243748983,0.336217886641173,7.72753566663699
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,fructose,FLDR2,NADPH,NADH,0.497611355228969,0.336217886641173,48.0026420367222
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,D-galactose,GAPD,NADH,NADPH,0.587593933394166,0.569436223893158,3.18871696936784
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-galactose,KARA1,NADPH,NADH,0.29280378614137,0.271805335163194,7.72554775849732
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-galactose,GAPD,NADH,NADPH,0.446780140541725,0.304190190878687,46.8752622335225
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-galactose,IPMD,NADH,NADPH,0.327627107411526,0.304190190878687,7.70469174733672
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-galactose,KARA1,NADPH,NADH,0.327694156739908,0.304190190878687,7.72673365742866
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,D-galactose,FLDR2,NADPH,NADH,0.462037970849435,0.304190190878687,51.8911472834763
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,glycerol,GLYCDx,NADH,NADPH,0.323132680026123,0.314443679284152,2.76329317916368
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,glycerol,GAPD,NADH,NADPH,0.323033134927678,0.314443679284152,2.73163565032681
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,glycerol,GLUDy,NADPH,NADH,0.317762339484071,0.314443679284152,1.0554068720584
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,glycerol,GAPD,NADH,NADPH,0.123694085339711,0.0523288002553937,136.378599807401
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,glycerol,KARA1,NADPH,NADH,0.0737002258566691,0.0684043458564408,7.7420227237356
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,glycerol,GLYCDx,NADH,NADPH,0.139824329916846,0.0684043458564408,104.408547682472
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,microaerobic,glycerol,GAPD,NADH,NADPH,0.139758175456371,0.0684043458564408,104.31183677961
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,aerobic,D-xylose,GAPD,NADH,NADPH,0.488997859488516,0.473866230737483,3.19322791317779
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-xylose,IPMD,NADH,NADPH,0.238207819917195,0.221164679888956,7.70608581659415
iML1515,iML1515_met_5M2OPT,5-methyl-2-oxopentanoate,met_5M2OPT,anaerobic,D-xylose,KARA1,NADPH,NADH,0.23825585890537,0.221164679888956,7.72780672980624
