Template model,Taget model,Target chemical,Target ID,Air condition,Carbon source,Target reaction,Previous cofactor,New cofactor,Improved YT (mol/mol),Previous YT (mol/mol),Increased percentage (%)
iYO844,iYO844_ppa_path_2,propionate,ppa,aerobic,L-arabinose,MDH,NADH,NADPH,1.06187783140305,1.04942796827908,1.18634756269953
iYO844,iYO844_ppa_path_2,propionate,ppa,aerobic,L-arabinose,ALAD_L,NADH,NADPH,1.06187783052745,1.04942796827908,1.18634747926342
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,HSDy,NADPH,NADH,1.08356332023857,1.06696229855453,1.55591455354371
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,GAPD,NADH,NADPH,1.12232041883241,1.06696229855453,5.18838578953311
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,HACOADr,NADH,NADPH,1.09172450127834,1.06696229855453,2.32081328059639
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,MMSAD1,NADH,NADPH,1.09172450122732,1.06696229855453,2.3208132758143
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,GLUDxi,NADH,NADPH,1.1223204179069,1.06696229855453,5.18838570279052
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,ASAD,NADPH,NADH,1.08366297706462,1.06696229855453,1.56525479229308
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,KARA1,NADPH,NADH,1.09194101423064,1.06696229855453,2.34110574571817
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,LLEUDr,NADH,NADPH,1.12232041824291,1.06696229855453,5.18838573428221
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,MMSDHir,NADH,NADPH,1.09171765458198,1.06696229855453,2.32017158066284
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,HIBD,NADH,NADPH,1.09172450122732,1.06696229855453,2.32081327581454
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,OIVD2,NADH,NADPH,1.09172836189158,1.06696229855453,2.32117511280405
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,VALDHr,NADH,NADPH,1.12232041942128,1.06696229855453,5.18838584472418
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,MDH,NADH,NADPH,1.12232041718828,1.06696229855453,5.18838563543822
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-glucose,ALAD_L,NADH,NADPH,1.12232041807916,1.06696229855453,5.18838571893474
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,HSDy,NADPH,NADH,1.07432476720325,1.05504804280292,1.82709446568172
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,GAPD,NADH,NADPH,1.12236308913561,1.05504804280292,6.38028256550859
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,HACOADr,NADH,NADPH,1.09179499708919,1.05504804280292,3.48296502106717
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,GLUDxi,NADH,NADPH,1.12236308911949,1.05504804280292,6.38028256398073
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,MMSAD1,NADH,NADPH,1.0917949979877,1.05504804280292,3.48296510622927
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,ASAD,NADPH,NADH,1.07444750414087,1.05504804280292,1.83872776887132
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,KARA1,NADPH,NADH,1.09201071213166,1.05504804280292,3.5034110134497
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,LLEUDr,NADH,NADPH,1.12236308876271,1.05504804280292,6.3802825301642
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,MMSDHir,NADH,NADPH,1.09179499752937,1.05504804280292,3.48296506278822
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,HIBD,NADH,NADPH,1.0917949973054,1.05504804280292,3.48296504155944
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,OIVD2,NADH,NADPH,1.09179884354601,1.05504804280292,3.48332959752819
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,VALDHr,NADH,NADPH,1.12236308943964,1.05504804280292,6.38028259432528
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,MDH,NADH,NADPH,1.12236237027609,1.05504804280292,6.38021443026868
iYO844,iYO844_ppa,propionate,ppa,aerobic,fructose,ALAD_L,NADH,NADPH,1.12236308871241,1.05504804280292,6.3802825253969
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,HSDy,NADPH,NADH,1.07243718490754,1.05677685362891,1.48189574978412
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,GAPD,NADH,NADPH,1.11079222241074,1.05677685362891,5.11133155465526
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,HACOADr,NADH,NADPH,1.0823073047761,1.05677685362891,2.41587910063707
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,GLUDxi,NADH,NADPH,1.11079160697868,1.05677685362891,5.11127331794583
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,MMSAD1,NADH,NADPH,1.08230730504577,1.05677685362891,2.41587912615459
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,ASAD,NADPH,NADH,1.0725352326641,1.05677685362891,1.49117374979153
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,KARA1,NADPH,NADH,1.08252092459951,1.05677685362891,2.43609337980836
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,LLEUDr,NADH,NADPH,1.11079222205856,1.05677685362891,5.11133152132941
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,MMSDHir,NADH,NADPH,1.08230730492,1.05677685362891,2.4158791142536
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,HIBD,NADH,NADPH,1.08230730500453,1.05677685362891,2.41587912225231
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,OIVD2,NADH,NADPH,1.08231111348633,1.05677685362891,2.41623950881737
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,VALDHr,NADH,NADPH,1.11079222165645,1.05677685362891,5.11133148327855
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,MDH,NADH,NADPH,1.11079222227489,1.05677685362891,5.11133154180007
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-galactose,ALAD_L,NADH,NADPH,1.11079222160091,1.05677685362891,5.11133147802338
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,HSDy,NADPH,NADH,0.614377863959104,0.596794852742435,2.94624042681839
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,GAPD,NADH,NADPH,0.641200358910124,0.596794852742435,7.44066507337202
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,HACOADr,NADH,NADPH,0.611824454026399,0.596794852742435,2.51838654688434
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,GLUDxi,NADH,NADPH,0.641882893726845,0.596794852742435,7.55503181322996
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,MMSAD1,NADH,NADPH,0.61182445441254,0.596794852742435,2.51838661158678
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,ASAD,NADPH,NADH,0.614450714225629,0.596794852742435,2.95844734619612
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,KARA1,NADPH,NADH,0.611952493729047,0.596794852742435,2.53984110569283
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,LLEUDr,NADH,NADPH,0.641882893720449,0.596794852742435,7.55503181215824
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,MMSDHir,NADH,NADPH,0.611824454480742,0.596794852742435,2.51838662301489
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,HIBD,NADH,NADPH,0.611824454609221,0.596794852742435,2.51838664454302
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,OIVD2,NADH,NADPH,0.611826737496675,0.596794852742435,2.51876916919844
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,VALDHr,NADH,NADPH,0.64188289391292,0.596794852742435,7.55503184440902
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,G3PD1ir,NADH,NADPH,0.641629884355739,0.596794852742435,7.5126371159661
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,MDH,NADH,NADPH,0.6418828922833411,0.596794852742435,7.55503157135386
iYO844,iYO844_ppa,propionate,ppa,aerobic,glycerol,ALAD_L,NADH,NADPH,0.641882893916091,0.596794852742435,7.55503184494026
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,HSDy,NADPH,NADH,2.16712720109916,2.13392465547129,1.55593804789402
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,GAPD,NADH,NADPH,2.24464083578145,2.13392465547129,5.18838282440237
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,HACOADr,NADH,NADPH,2.18344900257742,2.13392465547129,2.32081048312315
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,GLUDxi,NADH,NADPH,2.24464083578149,2.13392465547129,5.18838282440401
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,MMSAD1,NADH,NADPH,2.18344900156782,2.13392465547129,2.32081043581142
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,ASAD,NADPH,NADH,2.16732595409899,2.13392465547129,1.56525201309489
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,KARA1,NADPH,NADH,2.18388202838783,2.13392465547129,2.34110294327614
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,LLEUDr,NADH,NADPH,2.24464083578144,2.13392465547129,5.18838282440166
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,MMSDHir,NADH,NADPH,2.18344900312974,2.13392465547129,2.32081050900585
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,HIBD,NADH,NADPH,2.18344900181793,2.13392465547129,2.32081044753209
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,OIVD2,NADH,NADPH,2.18345672577482,2.13392465547129,2.32117240768237
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,VALDHr,NADH,NADPH,2.24464083399568,2.13392465547129,5.18838274071717
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,MDH,NADH,NADPH,2.24464084201278,2.13392465547129,5.18838311641478
iYO844,iYO844_ppa,propionate,ppa,aerobic,sucrose,ALAD_L,NADH,NADPH,2.24464083780247,2.13392465547129,5.1883829191113
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,HSDy,NADPH,NADH,0.891843254834147,0.878949798707478,1.46691610210605
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,GAPD,NADH,NADPH,0.923738821362725,0.878949798707478,5.09574297884936
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,HACOADr,NADH,NADPH,0.900353223237612,0.878949798707478,2.43511342304276
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,GLUDxi,NADH,NADPH,0.92373882104256,0.878949798707478,5.0957429424234
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,MMSAD1,NADH,NADPH,0.900353223612568,0.878949798707478,2.43511346570233
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,ASAD,NADPH,NADH,0.891924738942829,0.878949798707478,1.4761867235683
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,KARA1,NADPH,NADH,0.900530757408454,0.878949798707478,2.45531186567322
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,LLEUDr,NADH,NADPH,0.923738821596918,0.878949798707478,5.09574300549402
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,MMSDHir,NADH,NADPH,0.900353223876831,0.878949798707478,2.43511349576812
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,HIBD,NADH,NADPH,0.900353223835902,0.878949798707478,2.43511349111153
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,OIVD2,NADH,NADPH,0.900356388908912,0.878949798707478,2.43547358824276
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,VALDHr,NADH,NADPH,0.923738820472575,0.878949798707478,5.09574287757512
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,MDH,NADH,NADPH,0.923738827330246,0.878949798707478,5.095743657787
iYO844,iYO844_ppa,propionate,ppa,aerobic,D-xylose,ALAD_L,NADH,NADPH,0.923738819619351,0.878949798707478,5.09574278050195
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,HSDy,NADPH,NADH,0.891843255142773,0.878949795401534,1.46691651886088
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,GAPD,NADH,NADPH,0.923738821529238,0.878949795401534,5.09574339308465
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,HACOADr,NADH,NADPH,0.900353221735914,0.878949795401534,2.43511363747488
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,GLUDxi,NADH,NADPH,0.9237388216287,0.878949795401534,5.09574340440057
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,MMSAD1,NADH,NADPH,0.900353223038869,0.878949795401534,2.43511378571486
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,ASAD,NADPH,NADH,0.891924738409424,0.878949795401534,1.47618704455845
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,KARA1,NADPH,NADH,0.900530757408468,0.878949795401534,2.45531225103421
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,LLEUDr,NADH,NADPH,0.923738821596924,0.878949795401534,5.09574340078544
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,MMSDHir,NADH,NADPH,0.900353227207254,0.878949795401534,2.43511425996092
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,HIBD,NADH,NADPH,0.900353223517823,0.878949795401534,2.43511384020644
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,OIVD2,NADH,NADPH,0.900356388679106,0.878949795401534,2.4354739473821
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,VALDHr,NADH,NADPH,0.923738821333448,0.878949795401534,5.09574337080913
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,MDH,NADH,NADPH,0.923738817971966,0.878949795401534,5.09574298836619
iYO844,iYO844_ppa,propionate,ppa,aerobic,L-arabinose,ALAD_L,NADH,NADPH,0.92373882333917,0.878949795401534,5.09574359900442
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,PDH,NADH,NADPH,0.811339478078072,0.798658649203528,1.58776579796513
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,ALAD_L,NADH,NADPH,0.811339478078065,0.798658649203528,1.58776579796415
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,LLEUDr,NADH,NADPH,0.811339477726116,0.798658649203528,1.58776575389674
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,GLUDxi,NADH,NADPH,0.811339478078075,0.798658649203528,1.58776579796551
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,MDH,NADH,NADPH,0.811339478010075,0.798658649203528,1.58776578945118
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,VALDHr,NADH,NADPH,0.811339478208588,0.798658649203528,1.58776581430701
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,fructose,GAPD,NADH,NADPH,0.811339478078068,0.798658649203528,1.58776579796453
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,PDH,NADH,NADPH,0.477707051785494,0.461950116404523,3.41096036593979
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,ALAD_L,NADH,NADPH,0.477707051877193,0.461950116404523,3.41096038579027
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,LLEUDr,NADH,NADPH,0.477707052065388,0.461950116404523,3.41096042652944
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,GLUDxi,NADH,NADPH,0.47770705192863,0.461950116404523,3.41096039692487
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,MDH,NADH,NADPH,0.477707051454136,0.461950116404523,3.41096029420955
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,G3PD1ir,NADH,NADPH,0.477707051785483,0.461950116404523,3.41096036593748
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,VALDHr,NADH,NADPH,0.477707051897318,0.461950116404523,3.41096039014678
iYO844,iYO844_met_R13BDO,"butane-1,3-diol",met_R13BDO,aerobic,glycerol,GAPD,NADH,NADPH,0.477707051662191,0.461950116404523,3.41096033924792
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,SHK3Dr,NADPH,NADH,0.229872810616662,0.227170259154718,1.18965901258349
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,ALAD_L,NADH,NADPH,0.229874264318001,0.227170259154718,1.19029892968562
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,GLUDxi,NADH,NADPH,0.229874264203593,0.227170259154718,1.1902988793234
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,PPND,NADH,NADPH,0.22987426351315,0.227170259154718,1.19029857539143
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,VALDHr,NADH,NADPH,0.229874264194998,0.227170259154718,1.1902988755398
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,MDH,NADH,NADPH,0.229874263922232,0.227170259154718,1.19029875546889
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,GAPD,NADH,NADPH,0.229874264259733,0.227170259154718,1.19029890403625
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,G3PD1ir,NADH,NADPH,0.22987426411527,0.227170259154718,1.19029884044354
iYO844,iYO844_34dhcinm_path_1,trans-caffeate,34dhcinm,aerobic,glycerol,LLEUDr,NADH,NADPH,0.229874264328105,0.227170259154718,1.19029893413324
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,SHK3Dr,NADPH,NADH,0.229874264016819,0.227170259094662,1.1902988238575
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,ALAD_L,NADH,NADPH,0.229874264145197,0.227170259094662,1.19029888036901
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,GLUDxi,NADH,NADPH,0.229874264315103,0.227170259094662,1.19029895516169
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,PPND,NADH,NADPH,0.229874264145197,0.227170259094662,1.19029888036903
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,VALDHr,NADH,NADPH,0.229874264145196,0.227170259094662,1.1902988803687
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,MDH,NADH,NADPH,0.229874264211236,0.227170259094662,1.19029890943935
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,GAPD,NADH,NADPH,0.229874264042391,0.227170259094662,1.19029883511407
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,G3PD1ir,NADH,NADPH,0.229874264450234,0.227170259094662,1.19029901464586
iYO844,iYO844_34dhcinm,trans-caffeate,34dhcinm,aerobic,glycerol,LLEUDr,NADH,NADPH,0.22987426431813,0.227170259094662,1.19029895649387
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,MMSAD1,NADH,NADPH,0.494365251763184,0.484368535161737,2.06386581203277
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,HIBD,NADH,NADPH,0.49436525171579,0.484368535161737,2.06386580224799
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,MDH,NADH,NADPH,0.497067421705798,0.484368535161737,2.62174060084654
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,ALAD_L,NADH,NADPH,0.497067422132022,0.484368535161737,2.62174068884237
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,GLUDxi,NADH,NADPH,0.497067421566051,0.484368535161737,2.62174057199524
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,OIVD2,NADH,NADPH,0.494366473001577,0.484368535161737,2.06411794203393
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,VALDHr,NADH,NADPH,0.497067422599202,0.484368535161737,2.62174078529382
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,HACOADr,NADH,NADPH,0.49436525171579,0.484368535161737,2.06386580224802
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,LLEUDr,NADH,NADPH,0.497067421422084,0.484368535161737,2.62174054227246
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,MMSDHir,NADH,NADPH,0.494365251217432,0.484368535161737,2.06386569935983
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,GAPD,NADH,NADPH,0.497067422071138,0.484368535161737,2.62174067627256
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-glucose,KARA1,NADPH,NADH,0.494433772131811,0.484368535161737,2.07801214146019
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,MMSAD1,NADH,NADPH,0.493365923546737,0.479280618289062,2.93884307443041
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,HIBD,NADH,NADPH,0.493365923385978,0.479280618289062,2.93884304088858
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,MDH,NADH,NADPH,0.49707350554851,0.479280618289062,3.71241535344475
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,ALAD_L,NADH,NADPH,0.497073505505107,0.479280618289062,3.71241534438884
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,GLUDxi,NADH,NADPH,0.497073505365343,0.479280618289062,3.71241531522765
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,OIVD2,NADH,NADPH,0.493367599775242,0.479280618289062,2.9391928128593
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,HACOADr,NADH,NADPH,0.493365237106573,0.479280618289062,2.93869985141275
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,VALDHr,NADH,NADPH,0.497073505530535,0.479280618289062,3.71241534969433
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,LLEUDr,NADH,NADPH,0.497073504767206,0.479280618289062,3.71241519042886
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,MMSDHir,NADH,NADPH,0.493365921942955,0.479280618289062,2.9388427398076
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,GAPD,NADH,NADPH,0.497073505505101,0.479280618289062,3.71241534438759
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,fructose,KARA1,NADPH,NADH,0.493459974145766,0.479280618289062,2.9584663588779
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,HIBD,NADH,NADPH,0.488973147827469,0.478708121728017,2.14431835047996
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,MMSAD1,NADH,NADPH,0.48897314778515,0.478708121728017,2.14431834163972
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,MDH,NADH,NADPH,0.490969726474551,0.478708121728017,2.56139476018748
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,ALAD_L,NADH,NADPH,0.490969725511929,0.478708121728017,2.5613945591
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,GLUDxi,NADH,NADPH,0.490969725489155,0.478708121728017,2.56139455434274
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,OIVD2,NADH,NADPH,0.488974353800027,0.478708121728017,2.14457027278978
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,HACOADr,NADH,NADPH,0.488973147958206,0.478708121728017,2.14431837779025
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,VALDHr,NADH,NADPH,0.490969726174021,0.478708121728017,2.56139469740823
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,LLEUDr,NADH,NADPH,0.490969725529044,0.478708121728017,2.56139456267532
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,MMSDHir,NADH,NADPH,0.488973148081621,0.478708121728017,2.14431840357121
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,GAPD,NADH,NADPH,0.490969725663209,0.478708121728017,2.56139459070186
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,D-galactose,KARA1,NADPH,NADH,0.489040752671385,0.478708121728017,2.15844070204398
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,G3PD1ir,NADH,NADPH,0.291221190104427,0.278034641862194,4.74277167546968
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,FDH,NADH,NADPH,0.282544261953964,0.278034641862194,1.62196338613296
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,ASAD,NADPH,NADH,0.282608796192303,0.278034641862194,1.64517424860206
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,MMSAD1,NADH,NADPH,0.282564392932867,0.278034641862194,1.62920384320988
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,HIBD,NADH,NADPH,0.282564393177039,0.278034641862194,1.6292039310304
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,MDH,NADH,NADPH,0.291221190109963,0.278034641862194,4.74277167746062
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,ALAD_L,NADH,NADPH,0.291221189813682,0.278034641862194,4.74277157089793
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,GLUDxi,NADH,NADPH,0.291221190220794,0.278034641862194,4.74277171732293
iYO844,iYO844_met_MP2TN,2-methylpentanoate,met_MP2TN,aerobic,glycerol,OIVD2,NADH,NADPH,0.282565388358666,0.278034641862194,1.62956186543026
