Template model,Target model,Target chemical,Target ID,Yield type,Oxygen availability,Carbon source,molar yield (mol/mol),molar yield (mol/C mol),gram yield (g/g)
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-galactose,1.27522935779816,0.212538226299694,0.425381251844057
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-galactose,1.13887216904159,0.189812028173599,0.37989626414635
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,D-galactose,1.16216216216216,0.193693693693693,0.387665161849718
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-galactose,1.01987161889456,0.169978603149093,0.340200971152876
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,D-galactose,1.18378378378378,0.197297297297297,0.394877536953898
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-galactose,1.05850152792151,0.176416921320252,0.353086840631978
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,glycerol,0.706422018348624,0.235474006116208,0.460969534341185
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,glycerol,0.629181981530601,0.209727327176867,0.410567221163386
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,glycerol,0.42857142857143,0.142857142857143,0.279660552373967
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,glycerol,0.209297591984949,0.0697658639949831,0.136575320431787
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,glycerol,0.5,0.166666666666666,0.326270644436293
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,glycerol,0.273629788170355,0.0912099293901186,0.178554734646616
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,D-xylose,1.06116207951066,0.212232415902132,0.42476919248887
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,D-xylose,0.947739048818632,0.189547809763726,0.379367448413251
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,D-xylose,0.963963963963963,0.192792792792792,0.385862068073672
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,D-xylose,0.843529291855778,0.168705858371155,0.337653656364647
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,microaerobic,D-xylose,0.981981981981982,0.196396396396396,0.393074443177853
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,microaerobic,D-xylose,0.875760997778861,0.175152199555772,0.3505555833764
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,aerobic,L-arabinose,1.0611620795107,0.21223241590214,0.424769192488887
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,aerobic,L-arabinose,0.947714058111092,0.189542811622218,0.379357444962444
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YT,anaerobic,L-arabinose,0.963963963963964,0.192792792792792,0.385862068073672
iML1515,iML1515_2ppoh,propan-2-ol,2ppoh,YA,anaerobic,L-arabinose,0.843578864821881,0.168715772964376,0.337673499769521
